ID,E-value,Label
A9NGC2,0.2530962970605885,0
P52565,10.0,0
B7MCS0,10.0,0
P0A7V9,0.1882189318881289,0
A9L3U4,0.1432504620607159,0
Q8KGE0,10.0,0
A4SXF0,10.0,0
B3A056,10.0,0
B2U195,10.0,0
A7TSF4,1.0,0
Q7UF84,0.0894495623883935,0
Q1MMA5,0.1169868182826741,0
A0L2T0,0.3154938533349479,0
Q1MNC6,0.2502848273335384,0
Q1RHP1,10.0,0
Q5KY94,0.0723207650432447,0
A5UDT3,10.0,0
Q7UDT4,0.208565298981202,0
P61946,10.0,0
Q2UPQ4,10.0,0
A7I5I8,10.0,0
Q6LUI8,10.0,0
G0FUS0,10.0,0
P84639,0.2300538705883188,0
B2LMJ6,0.1035986159220612,0
Q251P2,10.0,0
Q66KL4,0.0626837821986233,0
Q53VV6,10.0,0
P0A336,10.0,0
A1V1G4,10.0,0
A8H6L3,0.1341094751483279,0
C3NMG6,0.3348227455191568,0
Q58706,10.0,0
Q8ZPK2,10.0,0
Q9LCS7,10.0,0
B7GRY7,10.0,0
P70169,10.0,0
Q0DJS1,0.0975060195727061,0
P0DPB5,10.0,0
Q8TZ24,0.3245512297311494,0
P66074,10.0,0
A5ISH0,10.0,0
G3XD46,10.0,0
Q1H1P3,0.2839891292643675,0
Q7VZN2,10.0,0
A8FRQ4,10.0,0
P0A036,10.0,0
O88845,10.0,0
B7N7U9,10.0,0
P83229,0.282645457147537,0
B9KNK2,10.0,0
B0CRK4,10.0,0
A9GWZ4,10.0,0
B4SAM9,0.1484344384821854,0
Q400K2,10.0,0
Q5SIJ1,10.0,0
A8B000,10.0,0
P57635,0.1322202424485755,0
O42699,0.1482704563068198,0
Q9NEZ7,1.0,0
P27869,0.0807296387823008,0
A1BJ27,10.0,0
C3LTV0,10.0,0
A5UDM6,10.0,0
B7MYJ8,0.1986509141982087,0
P57583,10.0,0
P54645,10.0,0
Q0SRP7,0.1004152093176145,0
B2HU42,0.122719619363614,0
P22030,0.0044518804797784,0
Q57G40,0.2186103345876185,0
A3LP13,10.0,0
P50464,0.018245655109767,0
Q2QQ55,0.1303135334950048,0
O42368,0.1014765000127006,0
Q1D4U7,10.0,0
Q6GHM6,10.0,0
O78468,10.0,0
Q6WZ83,10.0,0
A5UAS4,0.107813779356366,0
Q87EI3,10.0,0
Q6NMA7,0.0910544801959494,0
A5V4L0,10.0,0
P01103,0.0985522089751617,0
A9MHX5,10.0,0
Q6GC02,10.0,0
B2UL54,10.0,0
Q8WKM1,0.0631404369731722,0
B6I5Q0,0.0531677923922979,0
Q8R3Q6,0.1096956607434143,0
Q7MPY0,10.0,0
C4K0R2,10.0,0
Q8R8Y7,0.1645061620775205,0
Q979D0,10.0,0
Q09212,0.1291118496910375,0
Q3A317,10.0,0
Q9W4Z4,0.2628457207167043,0
P42441,10.0,0
Q6FPF3,10.0,0
Q5UAW9,0.1945883828237064,0
Q9UHE8,0.0887824293996866,0
Q646L1,10.0,0
Q9F0J6,10.0,0
Q5TM55,10.0,0
B5Z492,0.2291340979469071,0
Q2SSX1,0.1300117254050249,0
Q38841,0.0778566574865385,0
P41239,10.0,0
A4FBZ2,0.3131058545451979,0
A1V892,10.0,0
B5F926,10.0,0
O83421,10.0,0
O54030,10.0,0
B0JI44,10.0,0
Q83G32,0.2006317510184783,0
O53732,10.0,0
Q9LVC0,0.286027459016388,0
Q5ASA6,10.0,0
B5F4H5,10.0,0
P38977,1.0,0
O51744,0.1255425320050906,0
Q875L2,0.0931441196246471,0
Q2P5H9,0.2747814876160813,0
Q74MX2,0.1592813052407282,0
A4XYE8,10.0,0
P73016,10.0,0
Q10493,0.1181752010027937,0
C5D492,10.0,0
Q6DII2,10.0,0
P32616,0.0582952589102944,0
B6YW69,10.0,0
P0A3Z4,0.1658556197003214,0
Q9NPF2,10.0,0
B5FQJ7,10.0,0
P60284,0.109449670919791,0
P76052,10.0,0
Q6GAD1,0.2907085722051205,0
Q7NWN5,0.2151898769261753,0
Q0SZ35,10.0,0
Q2FLD9,10.0,0
Q9K9W9,0.2302943080376033,0
Q8DHH6,10.0,0
A5UF86,10.0,0
P21511,10.0,0
Q6F0U3,0.065375727992295,0
Q924T3,10.0,0
B1ZHG6,10.0,0
Q3JBZ7,10.0,0
Q7UIC7,0.1933047344992876,0
A4G4L2,10.0,0
A0A8F4NU75,10.0,0
Q8TT56,10.0,0
P83922,10.0,0
P02724,10.0,0
P03607,10.0,0
B9DVJ4,0.2169027602062673,0
B1YNR4,0.0393820119425981,0
A7MIP1,0.2045483298967698,0
P08248,10.0,0
A6UFD1,10.0,0
Q56830,10.0,0
B1VAC0,0.2276431237463023,0
P0A0Y7,10.0,0
Q4PF30,10.0,0
A9AJ68,10.0,0
Q1GIQ5,10.0,0
A9N8T6,0.2104359851758473,0
P56558,10.0,0
Q9Z6Y8,10.0,0
P83145,10.0,0
A1AHK5,0.0903625513551043,0
Q1QEQ7,10.0,0
A1A078,10.0,0
P37723,0.3653127688269568,0
Q11IW6,0.1913620710575967,0
Q8P172,10.0,0
Q9SNN0,10.0,0
O94679,0.1522168791908244,0
Q2NX49,0.1108385870090225,0
B8H4F5,10.0,0
Q2QLE0,0.037411248162245,0
B4KXI8,10.0,0
Q2T0N2,0.3024164483743867,0
Q5PMP2,10.0,0
A9N750,10.0,0
Q6D855,0.2715162152124443,0
Q950U8,10.0,0
P0DJD7,0.1076748527779772,0
Q09YH4,10.0,0
Q9LID0,10.0,0
A7ZHT0,0.1984668840555014,0
Q5UNX2,0.6768565005556034,0
Q73KU4,0.0011319613488197,0
P78316,10.0,0
Q9TSZ1,0.0202841357925503,0
Q84MB3,10.0,0
A1AE55,10.0,0
Q28BR5,0.060331920854101,0
P31788,0.1002967800777253,0
Q8WTZ4,0.2060135075901819,0
B0VDQ0,10.0,0
P93114,0.3228589295792582,0
A4SPN5,10.0,0
Q05519,10.0,0
A1VU36,0.1535966785569966,0
C1CCV6,10.0,0
Q1R9L3,10.0,0
Q48D32,10.0,0
Q39C92,0.3057141439795406,0
P49795,10.0,0
B7J5E0,10.0,0
Q5RCD5,10.0,0
O83478,10.0,0
Q5R840,0.1466789154092306,0
Q4LE85,0.1284646282451093,0
A1BJG7,0.0779636293890551,0
O94513,0.0651575767568272,0
Q54PJ1,0.0729978806847934,0
P0DP66,10.0,0
C3K0A7,10.0,0
B6HZK6,10.0,0
P67673,0.451413253632335,0
P31335,10.0,0
Q2Y676,0.1248066717020255,0
Q6K0P9,10.0,0
Q8RKI7,0.1339885434318246,0
Q8P8P6,10.0,0
A4IZ54,0.1082229070103036,0
Q9X137,10.0,0
P04141,0.1681920060145462,0
B5E722,0.2658198393118005,0
P37841,10.0,0
Q0DJA3,0.1098982739243979,0
A8GDR6,0.1979991030908852,0
Q072L6,0.12200814780764,0
Q8IZJ6,10.0,0
P59408,10.0,0
Q10182,10.0,0
Q65PB5,10.0,0
Q49L07,10.0,0
Q4R848,10.0,0
O49342,10.0,0
B0BPJ8,10.0,0
Q8PPL9,10.0,0
C6T1Z6,10.0,0
Q65TL1,0.1633995301267663,0
P0AD33,0.0460879071656075,0
A5G0F7,0.1374864723661891,0
P9WJ71,10.0,0
P67921,0.0275503923753704,0
Q54752,0.5685849911130955,0
Q975P3,0.2309121752923313,0
Q9DCW2,1.0,0
Q645J3,0.2581244634657752,0
Q7NGP8,0.3451035416164146,0
P47374,10.0,0
P56638,0.3035403589768985,0
Q5RFQ1,10.0,0
G0SER9,10.0,0
B7LTA1,0.2670338555447317,0
Q96MF7,10.0,0
B2S504,0.3296856640365588,0
A0A023PXC2,0.1180145730119363,0
Q9HZY5,10.0,0
Q8AVQ6,0.084434930175631,0
P0CQ61,10.0,0
P07287,10.0,0
Q9R1V3,0.0745276119890841,0
Q5PH01,0.3388265206498194,0
B1H299,0.0814109203343506,0
Q60336,0.2509670825900649,0
Q57038,0.047960330851891,0
Q40190,0.1083050486119712,0
Q72AU3,10.0,0
A6U1J4,10.0,0
P26337,10.0,0
A5UIZ0,10.0,0
P84353,10.0,0
A9ABN1,10.0,0
Q94KK5,10.0,0
Q03D47,10.0,0
P9WP47,10.0,0
Q9CMY2,10.0,0
A1KPR6,10.0,0
Q667F8,10.0,0
Q8CA72,0.0211621430709093,0
Q7SZ28,0.1897913550053244,0
Q2PZL6,0.6059500627500269,0
Q8D8P9,0.1428091783532091,0
P51748,0.0858922919860196,0
B0M2U1,10.0,0
Q9PTD5,10.0,0
Q2NR08,10.0,0
B4TUC4,0.1641547198894228,0
Q58G94,0.0295842492275303,0
Q507P6,1.0,0
P56589,0.0393522801105084,0
Q8VD33,10.0,0
Q9UI95,10.0,0
Q4MYA4,10.0,0
Q5ZHN5,10.0,0
O59704,0.1777544707178801,0
P57957,10.0,0
A6TNW5,0.191984332359881,0
Q6P7L4,0.1613825386815987,0
Q39111,10.0,0
B9KRX7,10.0,0
Q8ETW8,10.0,0
Q5RAS2,10.0,0
O75478,0.2050728481051927,0
B5G1P1,10.0,0
B8B644,0.1877748544450009,0
B1XL26,0.161723568767644,0
Q6L1F6,0.1799394972395133,0
Q6AZR3,0.0289038406764729,0
Q9KT88,10.0,0
Q7MYG8,10.0,0
Q8TKX2,10.0,0
Q55GT2,0.0671630459369832,0
Q8NP49,10.0,0
Q57RM2,10.0,0
Q6P7D3,0.1756051878886018,0
Q03IH3,10.0,0
A0A3G9H9H8,10.0,0
Q05133,0.6386394538776199,0
P0C605,10.0,0
Q8NXF6,0.1485584258361317,0
P38782,0.2134990837065376,0
F4KFX5,10.0,0
Q8Y9V5,10.0,0
P36036,0.1349538422584473,0
Q66DD3,0.0765958139638921,0
Q874T7,10.0,0
A8EYU1,0.1542182043389418,0
Q54BK1,0.1199854047268642,0
Q3YWC7,10.0,0
Q9S2N4,10.0,0
A6H1A5,0.1129660281563024,0
B1MZ69,10.0,0
A8FA13,0.2124185168403271,0
Q9BZ71,10.0,0
P52410,0.1043025136030663,0
C3LPT4,10.0,0
Q8CHY6,10.0,0
Q8PEQ6,10.0,0
Q8RXE5,10.0,0
Q9UY31,0.2484531678604005,0
Q3SZX8,0.0895934191154828,0
Q01290,10.0,0
Q9KHT7,10.0,0
Q9P253,0.0917219440689444,0
Q2NCF2,10.0,0
B1YRE7,0.1634468157748451,0
Q5WW20,0.0684672090232787,0
Q8XVQ4,0.1664604688888978,0
A9IHT3,10.0,0
Q44261,10.0,0
Q2FG94,10.0,0
B5EX66,10.0,0
P36827,0.0423565935860647,0
Q8VDP4,10.0,0
Q75005,0.6601892974487219,0
Q9M271,10.0,0
B0REN0,0.3831176786003263,0
Q5I0J4,0.1506174658168125,0
A2C4X7,10.0,0
A6TB33,10.0,0
Q1R537,0.13067225133955,0
A4YSJ1,10.0,0
O00425,10.0,0
Q4QYT1,0.5354161995105678,0
Q0TAG9,0.1761266322228061,0
Q0TBW9,0.1079675139875875,0
A2BSS2,10.0,0
A1WL74,0.1949242731293544,0
Q4JT18,10.0,0
P33128,0.1014322453378641,0
Q5RBR6,10.0,0
Q2FFR2,10.0,0
A6LF39,10.0,0
B1JM17,0.064449729158674,0
J3RYX9,0.1387354204481678,0
P0C075,10.0,0
Q9P3Y0,10.0,0
B4U1A7,0.312247716628438,0
A8GAM4,10.0,0
A1V4A5,10.0,0
Q18248,10.0,0
Q16612,0.3227441150264196,0
Q0VQG9,10.0,0
A6QEW8,10.0,0
Q2YDJ4,0.1465092630313314,0
A8FJZ8,10.0,0
O14423,0.130605631607505,0
B0K657,10.0,0
Q8VWG4,10.0,0
Q68EK2,0.0138083149714869,0
Q54YP8,1.0,0
Q927M8,0.0485053062150258,0
B7V9J5,10.0,0
O57854,0.5146464104083768,0
A1W4R1,10.0,0
A8FJA3,10.0,0
A3M785,10.0,0
B0KF56,10.0,0
Q821Z3,0.1017858380561002,0
Q2JXD0,10.0,0
Q039I0,10.0,0
P06615,10.0,0
Q6C1B5,0.187816927586363,0
B5E4Y3,10.0,0
Q572D3,10.0,0
Q93FH3,0.2146664524243892,0
Q6MTC8,0.1578819781457014,0
Q34473,0.2358438423954282,0
P9WQK8,10.0,0
Q40704,10.0,0
Q9ZZ63,0.1317247582533851,0
B7IYG6,0.1434241463072074,0
B1LWN6,10.0,0
B4S0P9,10.0,0
Q72DM8,0.3571911998795062,0
Q9H252,0.162757893868312,0
B1GYV8,0.1503171822485303,0
Q9SUC9,0.0023418944034204,0
A0R3I3,10.0,0
Q9ERH8,10.0,0
Q5HZL9,0.1481692103014053,0
Q636J4,10.0,0
A8AZY6,0.0547326637216472,0
Q8ZXR6,0.0789793080593498,0
B1VET7,10.0,0
A7Z7Y9,10.0,0
A3PIU9,10.0,0
Q8RDK1,0.1273115350758563,0
P85401,0.2413530792698158,0
A7TLA7,0.1337459524574042,0
P46271,10.0,0
Q54D81,1.0,0
Q94B65,10.0,0
B5FUZ9,10.0,0
B0KRI2,10.0,0
Q96VH4,10.0,0
C1ANR6,0.2266860066098147,0
B3GLJ3,1.0,0
Q196V7,0.148783577938769,0
Q74ZG4,0.1534615809691838,0
C5CNB3,0.2921691430349579,0
Q8BG58,0.0268123519505777,0
Q89DJ5,10.0,0
Q55FI1,0.4011318823628572,0
P57789,10.0,0
Q9KDI6,10.0,0
A5VXI3,0.061039993000949,0
A0AUQ6,10.0,0
Q2IR55,10.0,0
Q3JYQ5,10.0,0
A8F072,0.0904142733029501,0
Q9HGN1,10.0,0
B7VM88,10.0,0
Q7WKM1,10.0,0
A6Q7V0,10.0,0
A1L170,0.2315286840214463,0
D4YYG1,0.2517153493785242,0
Q83HS8,10.0,0
P15076,0.0579100099195062,0
C4ZSW9,0.1469909779792974,0
C3PA65,10.0,0
G2Q9A5,10.0,0
P61988,0.234168115537909,0
Q0KBW5,0.2684799735855486,0
O76321,10.0,0
Q9ZDI3,0.266172152756127,0
B1J3J6,10.0,0
P93587,10.0,0
F5HAW0,0.0322242778208935,0
J3S832,0.0937630207965494,0
Q85G60,0.1802336801522666,0
Q5JLQ9,10.0,0
Q5UPY4,0.1205197916067763,0
B1JKL9,10.0,0
P11523,10.0,0
P59915,10.0,0
A8GDR1,10.0,0
C0HM55,0.1092049440467758,0
B7M7K2,10.0,0
P72940,10.0,0
Q8PV40,10.0,0
P31684,10.0,0
Q7KTX7,0.0504131187843712,0
Q2RP15,10.0,0
Q24046,0.2637340836216958,0
Q81S64,10.0,0
B1VFZ0,0.2987657806017322,0
A1KHC1,10.0,0
Q931Q4,10.0,0
Q4ZSY9,0.1412526498542655,0
Q98QL4,10.0,0
P23522,10.0,0
B6J7L9,0.115050399041675,0
B8D6F5,10.0,0
Q8HZT6,0.1203606290441616,0
P0CA01,10.0,0
P53756,0.1015674350223128,0
Q7N9B4,0.0813165110845354,0
B4RC43,0.1525571715212946,0
Q97BV2,10.0,0
A1JN45,10.0,0
P80963,1.0,0
C5CC73,10.0,0
Q58CU6,10.0,0
A6TVU0,10.0,0
A9WH73,10.0,0
P75315,10.0,0
B4RJH7,10.0,0
Q87AJ1,10.0,0
Q3V7G1,10.0,0
B5XUY2,0.1113224370207084,0
Q1ZZU9,0.1120030108635279,0
Q27701,0.107421125967052,0
P24898,0.0705384612603985,0
Q99YU0,10.0,0
P0DKS2,0.0647147818174641,0
B7N5Q6,0.1588372165568754,0
P44259,0.1135830215357573,0
Q6LUZ5,0.1655469041207238,0
B6DCP4,0.0279774997251458,0
Q54SP7,0.0954050724222512,0
D7P5X0,10.0,0
P94517,10.0,0
B7GTK5,0.117812090695747,0
Q9XAB7,10.0,0
A4QKB6,0.0968476568054012,0
Q0BNA8,0.0685386637301045,0
Q7MXT7,10.0,0
B7HJ57,0.2262141540868858,0
Q6GFF9,10.0,0
P20558,0.1356294793902157,0
Q94A94,10.0,0
P65324,10.0,0
Q3M709,10.0,0
Q71XU5,0.3071034113062159,0
Q493T6,10.0,0
Q9Y693,0.0292969318793039,0
Q47ZB6,10.0,0
Q1XDP4,10.0,0
O08759,0.037393932889857,0
A8LKX1,10.0,0
A4IJH7,10.0,0
B7JP75,10.0,0
P16778,0.0192551545644108,0
B9DYY4,0.3562564457366348,0
Q95727,0.0805009325219249,0
A1TLM3,0.2213859223244433,0
B2S672,0.2047945094018401,0
B5BL70,10.0,0
Q57674,0.4513880291048354,0
O05204,10.0,0
A9KJR7,10.0,0
Q9Y5B8,0.1491420770418287,0
C1CRL7,10.0,0
P54538,0.2468853585554097,0
Q5VSA8,10.0,0
P42066,10.0,0
Q5JH13,10.0,0
Q1JQD9,10.0,0
Q8NGT5,0.1118267611632358,0
B6JMP1,0.0402379303650895,0
P27925,0.2236717753747543,0
Q6N435,0.580299768834156,0
P45026,10.0,0
Q93NF6,0.3352869164394045,0
A4Y045,0.1546226071957505,0
A8EWE5,10.0,0
B2T7N6,0.090003577657195,0
P08393,10.0,0
P56896,0.2448947703264696,0
Q10S83,10.0,0
P74593,0.1691648461930795,0
A0Q1R3,10.0,0
Q1QQT4,10.0,0
P47468,10.0,0
C0ZVK4,10.0,0
O88807,10.0,0
A6LQH6,10.0,0
Q0RF77,0.3442275025907186,0
Q6FQU5,10.0,0
Q9A217,0.1872637295346538,0
Q5PAJ5,10.0,0
Q9NRX1,10.0,0
P67027,10.0,0
Q56686,0.2459101789819947,0
Q8WN69,10.0,0
B2TYA7,10.0,0
A4WNY9,10.0,0
P59775,0.157830458614457,0
Q49Y73,10.0,0
P0DSX3,10.0,0
Q2SN65,10.0,0
Q6CP23,0.341605093503516,0
Q88VY8,10.0,0
B8DV06,0.1279446019406428,0
P43713,10.0,0
B0EMY3,10.0,0
P54550,0.1539650199402455,0
A8MLG9,10.0,0
A9N8X3,10.0,0
Q95LP3,0.0626987891122314,0
Q9R1M3,10.0,0
P9WG67,0.2837104306532571,0
Q2VYF4,0.1028350120156121,0
A6UWT1,0.1800360800873976,0
O21401,0.192777417164451,0
B7EIH2,10.0,0
Q323Z6,10.0,0
A1SA30,10.0,0
P44524,10.0,0
B4TZR1,10.0,0
A4IWW6,0.0005868363152344,0
P63748,10.0,0
O74457,10.0,0
Q9ANL1,0.0080516828648956,0
P0AFT2,0.2924700374749224,0
P56195,10.0,0
P85206,0.2579379019689093,0
Q6GHQ7,0.0553428224084678,0
A8FP12,0.1886321593940323,0
B7HKU6,10.0,0
B6JN06,10.0,0
Q99PP0,1.0,0
P56310,0.4007139071746488,0
A6LMW5,10.0,0
Q2N695,10.0,0
A8G7J4,10.0,0
A7ZPA1,0.1639635476650499,0
Q13BU3,10.0,0
Q06GL9,0.3620038882898913,0
Q255W4,0.0091237664895576,0
B2SDZ4,10.0,0
P0CM57,0.0888215646458803,0
P31904,10.0,0
A8YUK5,0.0107953183516061,0
D0LDT3,10.0,0
Q83KS1,10.0,0
A4QP72,0.1005538695146429,0
A9WH88,10.0,0
Q62192,0.074926217389211,0
B0BX67,10.0,0
Q8N1N0,0.129291615495093,0
B1IHP8,10.0,0
Q4R846,0.0725693951824599,0
Q2GCL0,10.0,0
B2SC37,10.0,0
Q9K4U5,0.0825220241126448,0
B2IHD1,10.0,0
A7TFA9,0.1833836454173475,0
Q087U3,10.0,0
Q882S0,10.0,0
C0ZV30,0.2656132371421881,0
Q6UDH8,10.0,0
P0C659,10.0,0
Q2P345,0.1102629402508933,0
A0A075B6T8,0.1078173508035675,0
B4RTX3,0.0847716064821021,0
Q0TCU1,10.0,0
A3N3B5,10.0,0
B2HZS3,0.0526831368660375,0
Q99574,0.2711273616444256,0
Q97PR7,10.0,0
Q6D7Z6,10.0,0
Q75E78,10.0,0
Q8D361,0.0204490735088537,0
O43805,0.0949210384710595,0
Q54KT2,0.2806669239802825,0
B0KKK0,10.0,0
B6J8J0,10.0,0
Q31HI0,10.0,0
Q5WVZ0,10.0,0
Q9FLR3,0.1845598855002404,0
C4ZWZ5,0.0520637904630824,0
A1JS15,10.0,0
C5A1C9,0.1989918386998187,0
P35459,0.1276684995609961,0
P48832,10.0,0
Q6BIR9,10.0,0
Q8M6Z3,0.1250053395885176,0
P43764,10.0,0
C0HLR8,1.0,0
A5WGY8,0.0500800094584069,0
Q9KQG2,10.0,0
F6RQL9,0.0933751596744207,0
P77416,0.238183869455418,0
O28517,10.0,0
P9WKL1,10.0,0
B4JYN3,1.0,0
Q9YB48,0.2321130570083157,0
A7HV03,10.0,0
Q9XID4,0.1044401861158087,0
Q0T9M3,10.0,0
Q1I4P1,10.0,0
P56100,0.1353522442255268,0
Q5MNH4,10.0,0
A8H5A5,0.164417572269495,0
Q6NZI2,10.0,0
Q8MIB9,10.0,0
Q62924,10.0,0
Q10360,10.0,0
P43593,10.0,0
P87060,0.019645919566543,0
C1D5L8,0.0645045149331322,0
Q9X1U4,10.0,0
Q8ZBL1,10.0,0
P94939,10.0,0
Q8BGD4,0.0444316572932201,0
P10457,0.0535105353401772,0
Q91WE4,0.1698822269731959,0
Q2FG80,0.0572780351092605,0
O93863,0.1433322411471649,0
Q9KDR3,10.0,0
A3PTR0,10.0,0
O89106,10.0,0
Q4ZMP8,0.300748561793631,0
C3L8V8,0.1321957220116419,0
Q61211,10.0,0
Q6TUY0,0.0975034623978125,0
Q11HU8,10.0,0
Q6CV81,10.0,0
C0R1X1,0.1520450956562999,0
P12995,10.0,0
Q111U1,10.0,0
B5Y9H0,10.0,0
A1KW26,0.1673071624554232,0
P36391,0.2329621920912327,0
P0ABA2,10.0,0
Q8CCF0,10.0,0
F4IBE4,0.1450852328023766,0
A2S9S5,10.0,0
B9JR81,10.0,0
P0CM72,10.0,0
Q2S990,10.0,0
P04964,10.0,0
Q6GAS0,10.0,0
Q9SA65,0.1742433397006618,0
O49323,10.0,0
P49451,10.0,0
Q4ZMF4,0.1320773649885549,0
B4EUV1,10.0,0
P37327,10.0,0
Q5XIR6,10.0,0
P0AFM9,0.3220783880401783,0
B1I6Q5,10.0,0
P46491,0.1584068966272837,0
P82626,0.2163023934602231,0
Q8XEJ1,10.0,0
Q8KA30,10.0,0
A4SJQ7,10.0,0
A4WLM9,10.0,0
P50265,0.1545959991730323,0
A1VSW7,10.0,0
Q6PHN7,10.0,0
P57528,0.0151821894372172,0
Q1GJQ5,10.0,0
P20657,10.0,0
P22091,0.0925513169463396,0
Q6LT88,10.0,0
B5BKK6,10.0,0
Q645U4,10.0,0
P0C7K6,0.386572896453461,0
Q71LX6,10.0,0
P40835,0.1637417350289929,0
Q4AAU5,0.1369509341745563,0
Q8XL81,0.211712331865807,0
Q9DHU2,10.0,0
P81255,0.0483937832459999,0
A9BHA0,0.2112942103585652,0
P19873,0.2652587534795194,0
Q9VHJ6,0.7759519126559752,0
Q6NGH3,10.0,0
C3N047,10.0,0
B7NM59,0.0278287144628813,0
Q0TDN8,0.0984569103635982,0
B4IL76,0.1213437035696132,0
P0DSW9,10.0,0
P12524,1.0,0
Q48E78,0.2831204627480019,0
F4IG09,10.0,0
Q08812,10.0,0
P05126,0.3323615305486445,0
Q2T9Z1,10.0,0
C1CT78,10.0,0
P52782,10.0,0
B8D8A3,0.222827740288696,0
B7GW27,10.0,0
B6YSN0,10.0,0
Q9ZD13,0.1074627896610668,0
Q9SYG7,10.0,0
P81278,0.2415940615096966,0
C4LB77,0.0869231711458206,0
Q40578,0.1913370776346042,0
A7H4B3,0.0131942515039082,0
P84038,0.0102575046299896,0
Q1IHH0,0.2377921229317365,0
Q9Y5H0,10.0,0
Q8FH30,0.1219070507764704,0
Q1BWM3,10.0,0
A7Z0L2,0.2359406436683113,0
A2RE13,10.0,0
Q2ST91,10.0,0
Q3Z109,10.0,0
B8NCF0,10.0,0
Q99728,10.0,0
P14647,0.0662192292801679,0
P0CV16,10.0,0
A8MLD1,10.0,0
A2BUS3,0.0947840041093502,0
Q8NT19,10.0,0
A8GVJ7,0.0423802311699464,0
Q8M9H0,0.1043680509981265,0
Q8PIW4,10.0,0
A7X4W4,10.0,0
B0VNU2,10.0,0
Q7VMD7,0.1982593699873865,0
B5FFA6,0.0805519942562848,0
A0KZM0,0.2021028562389956,0
A5CCT4,0.1397810212940753,0
Q3J5S4,0.2085142352676862,0
A0A0P0E482,10.0,0
A5UBT6,10.0,0
Q81JL2,10.0,0
B2HTF7,0.4443234277433957,0
Q9M0L0,10.0,0
Q8E536,0.0881985843936717,0
P0A8R1,0.2179738911891396,0
A5ICX8,10.0,0
Q9V8M5,0.02234805442188,0
B6I3X2,10.0,0
Q81JI4,0.2025613909604899,0
Q65236,10.0,0
A8YV51,10.0,0
Q1J592,10.0,0
B5EYX3,0.2333405418976054,0
O93742,10.0,0
P57549,10.0,0
Q3AI50,0.1762592782108188,0
A4G8B2,10.0,0
Q02330,0.0740967054694805,0
A1RUW1,10.0,0
A6YGA2,0.0393864144114392,0
Q7U2I0,10.0,0
Q03AI1,10.0,0
C0MBS1,10.0,0
Q9T6R5,10.0,0
Q2RJ31,10.0,0
A5W9A4,10.0,0
A1WL04,0.2717470653409161,0
Q2S3Q8,10.0,0
A4IK45,10.0,0
B0BBT2,10.0,0
D2Y2E0,0.2947860848476799,0
C5GL32,10.0,0
P22261,0.0507416425068068,0
O05756,10.0,0
Q5HHU4,0.1333552501333618,0
C1CR90,0.261971890594227,0
Q6AK08,10.0,0
D3ZSK5,10.0,0
P95619,10.0,0
Q65PH1,10.0,0
Q5U203,10.0,0
A7ZHC0,10.0,0
B1YD06,10.0,0
Q5NM38,10.0,0
Q7TMY4,0.1350284893632314,0
P83375,10.0,0
Q9JY15,10.0,0
P58189,0.2416632714017827,0
Q80W66,0.0295046410701797,0
Q0T8D5,0.2020066235317218,0
Q0I0Q4,10.0,0
Q9VVL1,10.0,0
A6H5P1,0.184185269735046,0
Q14DK5,0.0592981310354586,0
Q31CR0,0.2574459177934333,0
Q89W63,10.0,0
B4SUS9,10.0,0
A9VI58,10.0,0
P68403,0.3320326287659318,0
Q8ST83,10.0,0
P34498,10.0,0
Q4QTJ2,0.1600089177297317,0
A2BZD8,0.0553236104571455,0
Q10232,0.1625399690212827,0
Q92BY8,0.1866849267328013,0
Q5NNV1,0.1589457385311427,0
A0LE92,10.0,0
Q18LF3,0.0914036294742586,0
P51874,10.0,0
B3GZ38,0.2785817828462312,0
Q0TJ58,10.0,0
C3P3M8,0.1054418578849723,0
B6EIX8,0.237474321165917,0
Q1JHA5,0.1939761008689851,0
A4WU31,10.0,0
P0DI15,0.0193357281082084,0
Q8CI08,0.1670589328336131,0
Q3EDH8,0.1484434712221705,0
P84339,10.0,0
Q6FA07,10.0,0
P02180,10.0,0
Q0I270,0.1224367945353402,0
A3D9Q3,10.0,0
Q8Y602,10.0,0
Q31HF2,1.0,0
A7GRL0,10.0,0
C3JZN1,10.0,0
P61734,10.0,0
Q9Z3Q5,10.0,0
A8G9G8,0.1264164036980428,0
A4QD83,10.0,0
B3ER68,0.1354106308031389,0
Q9V2G3,10.0,0
A4SKT1,10.0,0
P81058,0.3659938240631604,0
P64047,10.0,0
A8F1S1,10.0,0
G3ECR4,0.139312940477816,0
D2CJS7,10.0,0
Q08750,10.0,0
B2K911,10.0,0
Q0HFX9,10.0,0
B2JZ75,10.0,0
Q6MTW7,0.0317224053459421,0
B5Z181,10.0,0
P68136,10.0,0
I1H0V9,0.1314630534080318,0
Q50047,10.0,0
A7AMD1,10.0,0
P9WM31,10.0,0
Q9YF38,10.0,0
Q50KA9,0.2142018104473451,0
B1JAJ5,10.0,0
F1P3Y5,0.2075331093708582,0
P87177,10.0,0
Q54E17,10.0,0
P85544,10.0,0
Q5R9I3,10.0,0
A0LLG0,10.0,0
Q5HVZ6,0.1266100703863078,0
B2SXT3,0.2444813834670712,0
Q0VPF7,10.0,0
Q6FIU2,10.0,0
Q8LTE2,10.0,0
A5EXM9,10.0,0
Q03357,0.1749881359127161,0
B8H630,10.0,0
B8D8R7,10.0,0
Q5PGU1,0.1257847424728199,0
